"#","Date Time, GMT-08:00","Abs Pres, kPa","Temp, °C","Abs Pres Barom., kPa","Sensor Depth, meters","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1610,11/23/17 05:45:00 AM,103.737,14.613,100.498,0.331,,,,,
1611,11/23/17 06:00:00 AM,103.748,14.613,100.522,0.329,,,,,
1612,11/23/17 06:15:00 AM,103.717,14.613,100.489,0.330,,,,,
1613,11/23/17 06:30:00 AM,103.707,14.613,100.469,0.331,,,,,
1614,11/23/17 06:45:00 AM,103.723,14.421,100.489,0.330,,,,,
1615,11/23/17 07:00:00 AM,103.730,14.230,100.500,0.330,,,,,
1616,11/23/17 07:15:00 AM,103.730,14.230,100.499,0.330,,,,,
1617,11/23/17 07:30:00 AM,103.740,14.230,100.517,0.329,,,,,
1618,11/23/17 07:45:00 AM,103.771,14.230,100.566,0.327,,,,,
1619,11/23/17 08:00:00 AM,103.771,14.230,100.565,0.327,,,,,
1620,11/23/17 08:15:00 AM,103.822,14.230,100.614,0.327,,,,,
1621,11/23/17 08:30:00 AM,103.824,14.325,100.623,0.327,,,,,
1622,11/23/17 08:45:00 AM,103.824,14.325,100.628,0.326,,,,,
1623,11/23/17 09:00:00 AM,103.834,14.325,100.630,0.327,,,,,
1624,11/23/17 09:15:00 AM,103.865,14.325,100.672,0.326,,,,,
1625,11/23/17 09:30:00 AM,103.857,14.421,100.655,0.327,,,,,
1626,11/23/17 09:45:00 AM,103.849,14.517,100.636,0.328,,,,,
1627,11/23/17 10:00:00 AM,103.820,14.613,100.622,0.326,,,,,
1628,11/23/17 10:15:00 AM,103.832,14.709,100.629,0.327,,,,,
1629,11/23/17 10:30:00 AM,103.791,14.709,100.600,0.326,,,,,
1630,11/23/17 10:45:00 AM,103.803,14.804,100.597,0.327,,,,,
1631,11/23/17 11:00:00 AM,103.805,14.900,100.595,0.328,,,,,
1632,11/23/17 11:15:00 AM,103.774,14.900,100.561,0.328,,,,,
1633,11/23/17 11:30:00 AM,103.719,14.709,100.535,0.325,,,,,
1634,11/23/17 11:45:00 AM,103.727,14.613,100.533,0.326,,,,,
1635,11/23/17 12:00:00 PM,103.690,14.804,100.499,0.326,,,,,
1636,11/23/17 12:15:00 PM,103.679,14.804,100.468,0.328,,,,,
1637,11/23/17 12:30:00 PM,103.651,14.900,100.450,0.327,,,,,
1638,11/23/17 12:45:00 PM,103.654,15.091,100.451,0.327,,,,,
1639,11/23/17 01:00:00 PM,103.638,15.282,100.445,0.326,,,,,
1640,11/23/17 01:15:00 PM,103.598,15.378,100.394,0.327,,,,,
1641,11/23/17 01:30:00 PM,103.561,15.569,100.354,0.327,,,,,
1642,11/23/17 01:45:00 PM,103.565,15.760,100.380,0.325,,,,,
1643,11/23/17 02:00:00 PM,103.544,16.237,100.358,0.325,,,,,
1644,11/23/17 02:15:00 PM,103.547,16.427,100.342,0.327,,,,,
1645,11/23/17 02:30:00 PM,103.524,16.808,100.325,0.327,,,,,
1646,11/23/17 02:45:00 PM,103.508,16.999,100.319,0.326,,,,,
1647,11/23/17 03:00:00 PM,103.530,17.094,100.310,0.329,,,,,
1648,11/23/17 03:15:00 PM,103.499,17.094,100.314,0.325,,,,,
1649,11/23/17 03:30:00 PM,103.524,17.284,100.305,0.329,,,,,
1650,11/23/17 03:45:00 PM,103.495,17.379,100.293,0.327,,,,,
1651,11/23/17 04:00:00 PM,103.505,17.379,100.295,0.328,,,,,
1652,11/23/17 04:15:00 PM,103.484,17.379,100.269,0.328,,,,,
1653,11/23/17 04:30:00 PM,103.464,17.379,100.243,0.329,,,,,
1654,11/23/17 04:45:00 PM,103.443,17.379,100.237,0.327,,,,,
1655,11/23/17 05:00:00 PM,103.452,17.284,100.231,0.329,,,,,
1656,11/23/17 05:15:00 PM,103.452,17.284,100.223,0.330,,,,,
1657,11/23/17 05:30:00 PM,103.483,17.284,100.242,0.331,,,,,
1658,11/23/17 05:45:00 PM,103.481,17.189,100.261,0.329,,,,,
1659,11/23/17 06:00:00 PM,103.513,17.284,100.291,0.329,,,,,
1660,11/23/17 06:15:00 PM,103.563,17.189,100.340,0.329,,,,,
1661,11/23/17 06:30:00 PM,103.551,17.094,100.309,0.331,,,,,
1662,11/23/17 06:45:00 PM,103.571,17.094,100.325,0.331,,,,,
1663,11/23/17 07:00:00 PM,103.538,16.999,100.307,0.330,,,,,
1664,11/23/17 07:15:00 PM,103.578,16.903,100.310,0.334,,,,,
1665,11/23/17 07:30:00 PM,103.555,16.808,100.315,0.331,,,,,
1666,11/23/17 07:45:00 PM,103.535,16.808,100.298,0.331,,,,,
1667,11/23/17 08:00:00 PM,103.522,16.713,100.268,0.332,,,,,
1668,11/23/17 08:15:00 PM,103.522,16.713,100.295,0.330,,,,,
1669,11/23/17 08:30:00 PM,103.543,16.713,100.319,0.329,,,,,
1670,11/23/17 08:45:00 PM,103.572,16.618,100.329,0.331,,,,,
1671,11/23/17 09:00:00 PM,103.592,16.618,100.353,0.331,,,,,
1672,11/23/17 09:15:00 PM,103.582,16.618,100.333,0.332,,,,,
1673,11/23/17 09:30:00 PM,103.560,16.523,100.326,0.330,,,,,
1674,11/23/17 09:45:00 PM,103.560,16.523,100.343,0.328,,,,,
1675,11/23/17 10:00:00 PM,103.589,16.427,100.370,0.329,,,,,
1676,11/23/17 10:15:00 PM,103.599,16.427,100.356,0.331,,,,,
1677,11/23/17 10:30:00 PM,103.578,16.427,100.346,0.330,,,,,
1678,11/23/17 10:45:00 PM,103.607,16.332,100.362,0.331,,,,,
1679,11/23/17 11:00:00 PM,103.617,16.332,100.395,0.329,,,,,
1680,11/23/17 11:15:00 PM,103.628,16.332,100.379,0.332,,,,,
1681,11/23/17 11:30:00 PM,103.617,16.332,100.382,0.330,,,,,
1682,11/23/17 11:45:00 PM,103.628,16.332,100.399,0.330,,,,,
1683,11/24/17 12:00:00 AM,103.616,16.237,100.381,0.330,,,,,
1684,11/24/17 12:15:00 AM,103.595,16.237,100.344,0.332,,,,,
1685,11/24/17 12:30:00 AM,103.605,16.237,100.348,0.333,,,,,
1686,11/24/17 12:45:00 AM,103.573,16.141,100.349,0.329,,,,,
1687,11/24/17 01:00:00 AM,103.573,16.141,100.326,0.332,,,,,
1688,11/24/17 01:15:00 AM,103.571,16.046,100.334,0.331,,,,,
1689,11/24/17 01:30:00 AM,103.550,16.046,100.324,0.329,,,,,
1690,11/24/17 01:45:00 AM,103.548,15.951,100.329,0.329,,,,,
1691,11/24/17 02:00:00 AM,103.526,15.855,100.308,0.329,,,,,
1692,11/24/17 02:15:00 AM,103.546,15.855,100.304,0.331,,,,,
1693,11/24/17 02:30:00 AM,103.555,15.760,100.331,0.329,,,,,
1694,11/24/17 02:45:00 AM,103.575,15.760,100.320,0.332,,,,,
1695,11/24/17 03:00:00 AM,103.553,15.664,100.319,0.330,,,,,
1696,11/24/17 03:15:00 AM,103.553,15.664,100.309,0.331,,,,,
1697,11/24/17 03:30:00 AM,103.542,15.664,100.319,0.329,,,,,
1698,11/24/17 03:45:00 AM,103.551,15.569,100.343,0.328,,,,,
1699,11/24/17 04:00:00 AM,103.551,15.569,100.329,0.329,,,,,
1700,11/24/17 04:15:00 AM,103.540,15.569,100.299,0.331,,,,,
1701,11/24/17 04:30:00 AM,103.540,15.569,100.309,0.330,,,,,
1702,11/24/17 04:45:00 AM,103.520,15.569,100.286,0.330,,,,,
1703,11/24/17 05:00:00 AM,103.510,15.569,100.292,0.329,,,,,
1704,11/24/17 05:15:00 AM,103.518,15.473,100.309,0.328,,,,,
1705,11/24/17 05:30:00 AM,103.539,15.473,100.314,0.329,,,,,
1706,11/24/17 05:45:00 AM,103.528,15.473,100.323,0.327,,,,,
1707,11/24/17 06:00:00 AM,103.508,15.473,100.295,0.328,,,,,
1708,11/24/17 06:15:00 AM,103.559,15.473,100.337,0.329,,,,,
1709,11/24/17 06:30:00 AM,103.578,15.378,100.355,0.329,,,,,
1710,11/24/17 06:45:00 AM,103.576,15.282,100.339,0.330,,,,,
1711,11/24/17 07:00:00 AM,103.595,15.187,100.357,0.331,,,,,
1712,11/24/17 07:15:00 AM,103.603,15.091,100.370,0.330,,,,,
1713,11/24/17 07:30:00 AM,103.591,14.996,100.391,0.327,,,,,
1714,11/24/17 07:45:00 AM,103.591,14.996,100.399,0.326,,,,,
1715,11/24/17 08:00:00 AM,103.591,14.996,100.387,0.327,,,,,
1716,11/24/17 08:15:00 AM,103.622,14.996,100.412,0.328,,,,,
1717,11/24/17 08:30:00 AM,103.622,14.996,100.448,0.324,,,,,
1718,11/24/17 08:45:00 AM,103.634,15.091,100.446,0.325,,,,,
1719,11/24/17 09:00:00 AM,103.634,15.091,100.421,0.328,,,,,
1720,11/24/17 09:15:00 AM,103.629,15.378,100.454,0.324,,,,,
1721,11/24/17 09:30:00 AM,103.639,15.378,100.467,0.324,,,,,
1722,11/24/17 09:45:00 AM,103.662,15.473,100.456,0.327,,,,,
1723,11/24/17 10:00:00 AM,103.664,15.569,100.468,0.326,,,,,
1724,11/24/17 10:15:00 AM,103.635,15.664,100.457,0.324,,,,,
1725,11/24/17 10:30:00 AM,103.641,15.951,100.449,0.326,,,,,
1726,11/24/17 10:45:00 AM,103.632,16.046,100.437,0.326,,,,,
1727,11/24/17 11:00:00 AM,103.601,16.046,100.409,0.326,,,,,
1728,11/24/17 11:15:00 AM,103.562,16.141,100.365,0.326,,,,,
1729,11/24/17 11:30:00 AM,103.533,16.237,100.351,0.325,,,,,
1730,11/24/17 11:45:00 AM,103.494,16.332,100.308,0.325,,,,,
1731,11/24/17 12:00:00 PM,103.498,16.523,100.306,0.326,,,,,
1732,11/24/17 12:15:00 PM,103.457,16.523,100.275,0.325,,,,,
1733,11/24/17 12:30:00 PM,103.457,16.523,100.259,0.327,,,,,
1734,11/24/17 12:45:00 PM,103.418,16.618,100.230,0.326,,,,,
1735,11/24/17 01:00:00 PM,103.420,16.713,100.239,0.325,,,,,
1736,11/24/17 01:15:00 PM,103.442,16.808,100.248,0.326,,,,,
1737,11/24/17 01:30:00 PM,103.380,16.808,100.203,0.324,,,,,
1738,11/24/17 01:45:00 PM,103.362,16.903,100.190,0.324,,,,,
1739,11/24/17 02:00:00 PM,103.364,16.999,100.181,0.325,,,,,
1740,11/24/17 02:15:00 PM,103.322,16.999,100.134,0.326,,,,,
1741,11/24/17 02:30:00 PM,103.314,17.094,100.129,0.325,,,,,
1742,11/24/17 02:45:00 PM,103.339,17.284,100.138,0.327,,,,,
1743,11/24/17 03:00:00 PM,103.322,17.475,100.138,0.325,,,,,
1744,11/24/17 03:15:00 PM,103.315,17.665,100.137,0.325,,,,,
1745,11/24/17 03:30:00 PM,103.319,17.855,100.134,0.325,,,,,
1746,11/24/17 03:45:00 PM,103.311,17.950,100.118,0.326,,,,,
1747,11/24/17 04:00:00 PM,103.323,18.045,100.130,0.326,,,,,
1748,11/24/17 04:15:00 PM,103.315,17.665,100.124,0.326,,,,,
1749,11/24/17 04:30:00 PM,103.301,17.475,100.114,0.325,,,,,
1750,11/24/17 04:45:00 PM,103.312,17.475,100.118,0.326,,,,,
1751,11/24/17 05:00:00 PM,103.324,17.570,100.128,0.326,,,,,
1752,11/24/17 05:15:00 PM,103.285,17.665,100.081,0.327,,,,,
1753,11/24/17 05:30:00 PM,103.287,17.760,100.075,0.328,,,,,
1754,11/24/17 05:45:00 PM,103.278,17.855,100.062,0.328,,,,,
1755,11/24/17 06:00:00 PM,103.299,17.855,100.070,0.330,,,,,
1756,11/24/17 06:15:00 PM,103.340,17.855,100.102,0.331,,,,,
1757,11/24/17 06:30:00 PM,103.340,17.855,100.112,0.330,,,,,
1758,11/24/17 06:45:00 PM,103.328,17.760,100.113,0.328,,,,,
1759,11/24/17 07:00:00 PM,103.348,17.760,100.132,0.328,,,,,
1760,11/24/17 07:15:00 PM,103.377,17.665,100.156,0.329,,,,,
1761,11/24/17 07:30:00 PM,103.375,17.570,100.148,0.330,,,,,
1762,11/24/17 07:45:00 PM,103.375,17.570,100.147,0.330,,,,,
1763,11/24/17 08:00:00 PM,103.404,17.475,100.187,0.329,,,,,
1764,11/24/17 08:15:00 PM,103.443,17.379,100.218,0.329,,,,,
1765,11/24/17 08:30:00 PM,103.431,17.284,100.226,0.327,,,,,
1766,11/24/17 08:45:00 PM,103.452,17.284,100.226,0.329,,,,,
1767,11/24/17 09:00:00 PM,103.460,17.189,100.226,0.330,,,,,
1768,11/24/17 09:15:00 PM,103.439,17.189,100.222,0.329,,,,,
1769,11/24/17 09:30:00 PM,103.448,17.094,100.215,0.330,,,,,
1770,11/24/17 09:45:00 PM,103.448,17.094,100.214,0.330,,,,,
1771,11/24/17 10:00:00 PM,103.446,16.999,100.215,0.330,,,,,
1772,11/24/17 10:15:00 PM,103.425,16.999,100.211,0.328,,,,,
1773,11/24/17 10:30:00 PM,103.436,16.999,100.187,0.332,,,,,
1774,11/24/17 10:45:00 PM,103.477,16.999,100.233,0.331,,,,,
1775,11/24/17 11:00:00 PM,103.466,16.999,100.233,0.330,,,,,
1776,11/24/17 11:15:00 PM,103.444,16.903,100.227,0.329,,,,,
1777,11/24/17 11:30:00 PM,103.465,16.903,100.245,0.329,,,,,
1778,11/24/17 11:45:00 PM,103.493,16.808,100.262,0.330,,,,,
1779,11/25/17 12:00:00 AM,103.452,16.808,100.219,0.330,,,,,
1780,11/25/17 12:15:00 AM,103.461,16.713,100.237,0.329,,,,,
1781,11/25/17 12:30:00 AM,103.450,16.713,100.234,0.328,,,,,
1782,11/25/17 12:45:00 AM,103.420,16.713,100.187,0.330,,,,,
1783,11/25/17 01:00:00 AM,103.397,16.618,100.183,0.328,,,,,
1784,11/25/17 01:15:00 AM,103.418,16.618,100.190,0.330,,,,,
1785,11/25/17 01:30:00 AM,103.397,16.618,100.165,0.330,,,,,
1786,11/25/17 01:45:00 AM,103.395,16.523,100.173,0.329,,,,,
1787,11/25/17 02:00:00 AM,103.385,16.523,100.167,0.329,,,,,
1788,11/25/17 02:15:00 AM,103.373,16.427,100.148,0.329,,,,,
1789,11/25/17 02:30:00 AM,103.393,16.427,100.171,0.329,,,,,
1790,11/25/17 02:45:00 AM,103.381,16.332,100.145,0.330,,,,,
1791,11/25/17 03:00:00 AM,103.381,16.332,100.156,0.329,,,,,
1792,11/25/17 03:15:00 AM,103.391,16.332,100.166,0.329,,,,,
1793,11/25/17 03:30:00 AM,103.379,16.237,100.158,0.329,,,,,
1794,11/25/17 03:45:00 AM,103.357,16.141,100.150,0.327,,,,,
1795,11/25/17 04:00:00 AM,103.346,16.141,100.128,0.329,,,,,
1796,11/25/17 04:15:00 AM,103.330,15.855,100.117,0.328,,,,,
1797,11/25/17 04:30:00 AM,103.349,15.760,100.116,0.330,,,,,
1798,11/25/17 04:45:00 AM,103.328,15.760,100.115,0.328,,,,,
1799,11/25/17 05:00:00 AM,103.349,15.760,100.131,0.329,,,,,
1800,11/25/17 05:15:00 AM,103.339,15.760,100.108,0.330,,,,,
1801,11/25/17 05:30:00 AM,103.339,15.760,100.120,0.329,,,,,
1802,11/25/17 05:45:00 AM,103.328,15.760,100.103,0.329,,,,,
1803,11/25/17 06:00:00 AM,103.349,15.760,100.127,0.329,,,,,
1804,11/25/17 06:15:00 AM,103.347,15.664,100.135,0.328,,,,,
1805,11/25/17 06:30:00 AM,103.378,15.664,100.162,0.328,,,,,
1806,11/25/17 06:45:00 AM,103.368,15.664,100.162,0.327,,,,,
1807,11/25/17 07:00:00 AM,103.376,15.569,100.173,0.327,,,,,
1808,11/25/17 07:15:00 AM,103.384,15.473,100.176,0.328,,,,,
1809,11/25/17 07:30:00 AM,103.424,15.378,100.218,0.327,,,,,
1810,11/25/17 07:45:00 AM,103.418,15.091,100.219,0.327,,,,,
1811,11/25/17 08:00:00 AM,103.437,14.996,100.221,0.328,,,,,
1812,11/25/17 08:15:00 AM,103.438,15.091,100.233,0.327,,,,,
1813,11/25/17 08:30:00 AM,103.430,15.187,100.236,0.326,,,,,
1814,11/25/17 08:45:00 AM,103.451,15.187,100.249,0.327,,,,,
1815,11/25/17 09:00:00 AM,103.453,15.282,100.258,0.326,,,,,
1816,11/25/17 09:15:00 AM,103.473,15.282,100.282,0.326,,,,,
1817,11/25/17 09:30:00 AM,103.456,15.473,100.282,0.324,,,,,
1818,11/25/17 09:45:00 AM,103.450,15.664,100.278,0.324,,,,,
1819,11/25/17 10:00:00 AM,103.462,15.760,100.291,0.324,,,,,
1820,11/25/17 10:15:00 AM,103.433,15.855,100.281,0.322,,,,,
1821,11/25/17 10:30:00 AM,103.443,15.855,100.270,0.324,,,,,
1822,11/25/17 10:45:00 AM,103.406,16.046,100.229,0.324,,,,,
1823,11/25/17 11:00:00 AM,103.367,16.141,100.213,0.322,,,,,
1824,11/25/17 11:15:00 AM,103.340,16.332,100.175,0.323,,,,,
1825,11/25/17 11:30:00 AM,103.330,16.332,100.164,0.323,,,,,
1826,11/25/17 11:45:00 AM,103.321,16.427,100.152,0.324,,,,,
1827,11/25/17 12:00:00 PM,103.321,16.427,100.177,0.321,,,,,
1828,11/25/17 12:15:00 PM,103.305,16.618,100.139,0.323,,,,,
1829,11/25/17 12:30:00 PM,103.290,16.903,100.110,0.325,,,,,
1830,11/25/17 12:45:00 PM,103.290,16.903,100.118,0.324,,,,,
1831,11/25/17 01:00:00 PM,103.271,16.999,100.091,0.325,,,,,
1832,11/25/17 01:15:00 PM,103.261,16.999,100.099,0.323,,,,,
1833,11/25/17 01:30:00 PM,103.242,17.094,100.095,0.321,,,,,
1834,11/25/17 01:45:00 PM,103.191,17.094,100.030,0.323,,,,,
1835,11/25/17 02:00:00 PM,103.205,17.284,100.025,0.325,,,,,
1836,11/25/17 02:15:00 PM,103.164,17.284,99.990,0.324,,,,,
1837,11/25/17 02:30:00 PM,103.164,17.284,100.005,0.323,,,,,
1838,11/25/17 02:45:00 PM,103.184,17.284,100.008,0.324,,,,,
1839,11/25/17 03:00:00 PM,103.174,17.284,99.994,0.325,,,,,
1840,11/25/17 03:15:00 PM,103.184,17.284,100.014,0.324,,,,,
1841,11/25/17 03:30:00 PM,103.184,17.284,100.024,0.323,,,,,
1842,11/25/17 03:45:00 PM,103.215,17.284,100.054,0.323,,,,,
1843,11/25/17 04:00:00 PM,103.236,17.284,100.071,0.323,,,,,
1844,11/25/17 04:15:00 PM,103.246,17.284,100.074,0.324,,,,,
1845,11/25/17 04:30:00 PM,103.238,17.379,100.061,0.324,,,,,
1846,11/25/17 04:45:00 PM,103.246,17.284,100.061,0.325,,,,,
1847,11/25/17 05:00:00 PM,103.256,17.284,100.069,0.325,,,,,
1848,11/25/17 05:15:00 PM,103.267,17.284,100.070,0.326,,,,,
1849,11/25/17 05:30:00 PM,103.287,17.284,100.107,0.325,,,,,
1850,11/25/17 05:45:00 PM,103.267,17.284,100.071,0.326,,,,,
1851,11/25/17 06:00:00 PM,103.246,17.284,100.057,0.326,,,,,
1852,11/25/17 06:15:00 PM,103.256,17.284,100.062,0.326,,,,,
1853,11/25/17 06:30:00 PM,103.256,17.284,100.035,0.329,,,,,
1854,11/25/17 06:45:00 PM,103.256,17.284,100.060,0.326,,,,,
1855,11/25/17 07:00:00 PM,103.242,17.094,100.053,0.326,,,,,
1856,11/25/17 07:15:00 PM,103.251,16.999,100.058,0.326,,,,,
1857,11/25/17 07:30:00 PM,103.279,16.903,100.091,0.326,,,,,
1858,11/25/17 07:45:00 PM,103.290,16.903,100.098,0.326,,,,,
1859,11/25/17 08:00:00 PM,103.240,16.999,100.057,0.325,,,,,
1860,11/25/17 08:15:00 PM,103.281,16.999,100.094,0.325,,,,,
1861,11/25/17 08:30:00 PM,103.302,16.999,100.124,0.325,,,,,
1862,11/25/17 08:45:00 PM,103.292,16.999,100.110,0.325,,,,,
1863,11/25/17 09:00:00 PM,103.292,16.999,100.099,0.326,,,,,
1864,11/25/17 09:15:00 PM,103.292,16.999,100.108,0.325,,,,,
1865,11/25/17 09:30:00 PM,103.292,16.999,100.095,0.326,,,,,
1866,11/25/17 09:45:00 PM,103.300,16.903,100.115,0.325,,,,,
1867,11/25/17 10:00:00 PM,103.319,16.808,100.124,0.326,,,,,
1868,11/25/17 10:15:00 PM,103.319,16.808,100.134,0.325,,,,,
1869,11/25/17 10:30:00 PM,103.319,16.808,100.144,0.324,,,,,
1870,11/25/17 10:45:00 PM,103.348,16.713,100.148,0.327,,,,,
1871,11/25/17 11:00:00 PM,103.337,16.713,100.148,0.326,,,,,
1872,11/25/17 11:15:00 PM,103.358,16.713,100.182,0.324,,,,,
1873,11/25/17 11:30:00 PM,103.337,16.713,100.162,0.324,,,,,
1874,11/25/17 11:45:00 PM,103.348,16.713,100.165,0.325,,,,,
1875,11/26/17 12:00:00 AM,103.325,16.618,100.149,0.324,,,,,
1876,11/26/17 12:15:00 AM,103.323,16.523,100.146,0.324,,,,,
1877,11/26/17 12:30:00 AM,103.323,16.523,100.160,0.323,,,,,
1878,11/26/17 12:45:00 AM,103.332,16.427,100.153,0.325,,,,,
1879,11/26/17 01:00:00 AM,103.311,16.427,100.135,0.324,,,,,
1880,11/26/17 01:15:00 AM,103.280,16.427,100.098,0.325,,,,,
1881,11/26/17 01:30:00 AM,103.268,16.332,100.086,0.325,,,,,
1882,11/26/17 01:45:00 AM,103.268,16.332,100.106,0.323,,,,,
1883,11/26/17 02:00:00 AM,103.258,16.332,100.102,0.322,,,,,
1884,11/26/17 02:15:00 AM,103.266,16.237,100.108,0.322,,,,,
1885,11/26/17 02:30:00 AM,103.285,16.141,100.112,0.324,,,,,
1886,11/26/17 02:45:00 AM,103.274,16.141,100.113,0.323,,,,,
1887,11/26/17 03:00:00 AM,103.287,16.237,100.111,0.324,,,,,
1888,11/26/17 03:15:00 AM,103.287,16.237,100.119,0.323,,,,,
1889,11/26/17 03:30:00 AM,103.274,16.141,100.119,0.322,,,,,
1890,11/26/17 03:45:00 AM,103.274,16.141,100.115,0.323,,,,,
1891,11/26/17 04:00:00 AM,103.262,16.046,100.090,0.324,,,,,
1892,11/26/17 04:15:00 AM,103.279,15.855,100.106,0.324,,,,,
1893,11/26/17 04:30:00 AM,103.279,15.855,100.108,0.324,,,,,
1894,11/26/17 04:45:00 AM,103.279,15.855,100.093,0.325,,,,,
1895,11/26/17 05:00:00 AM,103.246,15.760,100.072,0.324,,,,,
1896,11/26/17 05:15:00 AM,103.273,15.569,100.104,0.324,,,,,
1897,11/26/17 05:30:00 AM,103.283,15.569,100.111,0.324,,,,,
1898,11/26/17 05:45:00 AM,103.273,15.569,100.097,0.324,,,,,
1899,11/26/17 06:00:00 AM,103.304,15.569,100.124,0.325,,,,,
1900,11/26/17 06:15:00 AM,103.285,15.664,100.111,0.324,,,,,
1901,11/26/17 06:30:00 AM,103.265,15.664,100.102,0.323,,,,,
1902,11/26/17 06:45:00 AM,103.265,15.664,100.127,0.320,,,,,
1903,11/26/17 07:00:00 AM,103.263,15.569,100.131,0.320,,,,,
1904,11/26/17 07:15:00 AM,103.302,15.473,100.166,0.320,,,,,
1905,11/26/17 07:30:00 AM,103.321,15.378,100.172,0.321,,,,,
1906,11/26/17 07:45:00 AM,103.300,15.378,100.161,0.320,,,,,
1907,11/26/17 08:00:00 AM,103.269,15.378,100.135,0.320,,,,,
1908,11/26/17 08:15:00 AM,103.300,15.378,100.154,0.321,,,,,
1909,11/26/17 08:30:00 AM,103.290,15.378,100.147,0.321,,,,,
1910,11/26/17 08:45:00 AM,103.294,15.569,100.153,0.321,,,,,
1911,11/26/17 09:00:00 AM,103.298,15.760,100.158,0.321,,,,,
1912,11/26/17 09:15:00 AM,103.308,15.760,100.185,0.319,,,,,
1913,11/26/17 09:30:00 AM,103.316,15.664,100.207,0.317,,,,,
1914,11/26/17 09:45:00 AM,103.337,15.664,100.203,0.320,,,,,
1915,11/26/17 10:00:00 AM,103.316,15.664,100.197,0.318,,,,,
1916,11/26/17 10:15:00 AM,103.316,15.664,100.201,0.318,,,,,
1917,11/26/17 10:30:00 AM,103.337,15.664,100.219,0.318,,,,,
1918,11/26/17 10:45:00 AM,103.337,15.664,100.210,0.319,,,,,
1919,11/26/17 11:00:00 AM,103.306,15.664,100.166,0.321,,,,,
1920,11/26/17 11:15:00 AM,103.267,15.760,100.141,0.319,,,,,
1921,11/26/17 11:30:00 AM,103.256,15.760,100.136,0.319,,,,,
1922,11/26/17 11:45:00 AM,103.186,15.855,100.089,0.316,,,,,
1923,11/26/17 12:00:00 PM,103.197,15.855,100.081,0.318,,,,,
1924,11/26/17 12:15:00 PM,103.197,15.855,100.074,0.319,,,,,
1925,11/26/17 12:30:00 PM,103.207,15.855,100.097,0.318,,,,,
1926,11/26/17 12:45:00 PM,103.157,15.951,100.024,0.320,,,,,
1927,11/26/17 01:00:00 PM,103.116,15.951,99.987,0.319,,,,,
1928,11/26/17 01:15:00 PM,103.096,15.951,99.950,0.321,,,,,
1929,11/26/17 01:30:00 PM,103.147,15.951,100.025,0.319,,,,,
1930,11/26/17 01:45:00 PM,103.073,15.855,99.925,0.321,,,,,
1931,11/26/17 02:00:00 PM,103.114,15.855,99.979,0.320,,,,,
1932,11/26/17 02:15:00 PM,103.084,15.855,99.948,0.320,,,,,
1933,11/26/17 02:30:00 PM,103.114,15.855,99.982,0.320,,,,,
1934,11/26/17 02:45:00 PM,103.063,15.855,99.902,0.323,,,,,
1935,11/26/17 03:00:00 PM,103.032,15.855,99.918,0.318,,,,,
1936,11/26/17 03:15:00 PM,103.043,15.855,99.901,0.321,,,,,
1937,11/26/17 03:30:00 PM,103.125,15.855,99.967,0.322,,,,,
1938,11/26/17 03:45:00 PM,103.043,15.855,99.902,0.321,,,,,
1939,11/26/17 04:00:00 PM,103.020,15.760,99.872,0.321,,,,,
1940,11/26/17 04:15:00 PM,103.010,15.760,99.868,0.321,,,,,
1941,11/26/17 04:30:00 PM,102.989,15.760,99.871,0.318,,,,,
1942,11/26/17 04:45:00 PM,102.948,15.760,99.802,0.321,,,,,
1943,11/26/17 05:00:00 PM,102.897,15.760,99.746,0.322,,,,,
1944,11/26/17 05:15:00 PM,102.928,15.760,99.789,0.320,,,,,
1945,11/26/17 05:30:00 PM,102.926,15.664,99.775,0.322,,,,,
1946,11/26/17 05:45:00 PM,102.998,15.664,99.839,0.323,,,,,
1947,11/26/17 06:00:00 PM,102.936,15.664,99.805,0.320,,,,,
1948,11/26/17 06:15:00 PM,102.885,15.664,99.738,0.321,,,,,
1949,11/26/17 06:30:00 PM,102.946,15.664,99.789,0.322,,,,,
1950,11/26/17 06:45:00 PM,103.027,15.569,99.857,0.324,,,,,
1951,11/26/17 07:00:00 PM,103.006,15.569,99.865,0.321,,,,,
1952,11/26/17 07:15:00 PM,103.016,15.569,99.871,0.321,,,,,
1953,11/26/17 07:30:00 PM,103.025,15.473,99.878,0.321,,,,,
1954,11/26/17 07:45:00 PM,103.025,15.473,99.884,0.321,,,,,
1955,11/26/17 08:00:00 PM,103.025,15.473,99.856,0.324,,,,,
1956,11/26/17 08:15:00 PM,103.035,15.473,99.896,0.320,,,,,
1957,11/26/17 08:30:00 PM,103.055,15.473,99.909,0.321,,,,,
1958,11/26/17 08:45:00 PM,103.066,15.473,99.932,0.320,,,,,
1959,11/26/17 09:00:00 PM,103.064,15.378,99.938,0.319,,,,,
1960,11/26/17 09:15:00 PM,103.084,15.378,99.957,0.319,,,,,
1961,11/26/17 09:30:00 PM,103.086,15.473,99.936,0.322,,,,,
1962,11/26/17 09:45:00 PM,103.117,15.473,99.959,0.322,,,,,
1963,11/26/17 10:00:00 PM,103.105,15.378,99.942,0.323,,,,,
1964,11/26/17 10:15:00 PM,103.095,15.378,99.938,0.322,,,,,
1965,11/26/17 10:30:00 PM,103.105,15.378,99.924,0.325,,,,,
